success,trial_type,trial_index,time_elapsed,internal_node_id,protocol_sum,subject_identifier,subject_sum,STUDY_ID,PROLIFIC_PID,SESSION_ID,followed_instructions,view_history,rt,set_size,target_present,RT,response,target_position,distractor_positions,jitter,correct_response,test_part,correct,stimulus,key_press,search_type,responses
,html-keyboard-response,47,120791,0.0-4.0-1.0-1.15,aaaab,5f4665236969590008ebd832,"[146, 121, 151, 14, 162, 178, 227, 126, 5, 66, 117, 187, 159, 207, 11, 21, 200, 240, 223, 179, 208, 51, 177, 56, 2, 63, 174, 137, 40, 186, 4, 182]",5f96dd9824dc39060be2c67f,5f4665236969590008ebd832,5f96e0d780207600094e77d0,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
,instructions,48,125085,0.0-4.0-2.0,aaaab,5f4665236969590008ebd832,"[146, 121, 151, 14, 162, 178, 227, 126, 5, 66, 117, 187, 159, 207, 11, 21, 200, 240, 223, 179, 208, 51, 177, 56, 2, 63, 174, 137, 40, 186, 4, 182]",5f96dd9824dc39060be2c67f,5f4665236969590008ebd832,5f96e0d780207600094e77d0,True,"[{""page_index"":0,""viewing_time"":4289.835000003222}]",4290.19500000868,,,,,,,,,,,,,,
,call-function,49,125085,0.0-4.0-3.0,aaaab,5f4665236969590008ebd832,"[146, 121, 151, 14, 162, 178, 227, 126, 5, 66, 117, 187, 159, 207, 11, 21, 200, 240, 223, 179, 208, 51, 177, 56, 2, 63, 174, 137, 40, 186, 4, 182]",5f96dd9824dc39060be2c67f,5f4665236969590008ebd832,5f96e0d780207600094e77d0,True,,,,,,,,,,,,,,,,
,instructions,50,127161,0.0-4.0-0.1,aaaab,5f4665236969590008ebd832,"[146, 121, 151, 14, 162, 178, 227, 126, 5, 66, 117, 187, 159, 207, 11, 21, 200, 240, 223, 179, 208, 51, 177, 56, 2, 63, 174, 137, 40, 186, 4, 182]",5f96dd9824dc39060be2c67f,5f4665236969590008ebd832,5f96e0d780207600094e77d0,True,"[{""page_index"":0,""viewing_time"":2074.6900000376627}]",2074.9950000317767,,,,,,,,,,,,,,
,p5vs_yn,51,129583,0.0-4.0-1.1-0.16,aaaab,5f4665236969590008ebd832,"[146, 121, 151, 14, 162, 178, 227, 126, 5, 66, 117, 187, 159, 207, 11, 21, 200, 240, 223, 179, 208, 51, 177, 56, 2, 63, 174, 137, 40, 186, 4, 182]",5f96dd9824dc39060be2c67f,5f4665236969590008ebd832,5f96e0d780207600094e77d0,True,,,8.0,1.0,551.3973587774672,j,"[-0.33333333333333304, -0.33333333333333304]","[[-0.33333333333333304, 0.33333333333333304], [-0.16666666666666602, 0], [0, -0.33333333333333304], [-0.33333333333333304, 0.16666666666666602], [0.33333333333333304, 0.16666666666666602], [0, 0.33333333333333304], [0.33333333333333304, 0.33333333333333304]]",663.587641203776,j,main,1.0,,,conjunction,
,html-keyboard-response,52,130586,0.0-4.0-1.1-1.16,aaaab,5f4665236969590008ebd832,"[146, 121, 151, 14, 162, 178, 227, 126, 5, 66, 117, 187, 159, 207, 11, 21, 200, 240, 223, 179, 208, 51, 177, 56, 2, 63, 174, 137, 40, 186, 4, 182]",5f96dd9824dc39060be2c67f,5f4665236969590008ebd832,5f96e0d780207600094e77d0,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
,p5vs_yn,53,133165,0.0-4.0-1.1-0.17,aaaab,5f4665236969590008ebd832,"[146, 121, 151, 14, 162, 178, 227, 126, 5, 66, 117, 187, 159, 207, 11, 21, 200, 240, 223, 179, 208, 51, 177, 56, 2, 63, 174, 137, 40, 186, 4, 182]",5f96dd9824dc39060be2c67f,5f4665236969590008ebd832,5f96e0d780207600094e77d0,True,,,8.0,1.0,469.9291896657087,j,"[0.33333333333333304, 0.33333333333333304]","[[0.16666666666666602, 0], [-0.16666666666666602, -0.33333333333333304], [0, 0.16666666666666602], [-0.33333333333333304, 0], [0, 0.33333333333333304], [0.16666666666666602, 0.16666666666666602], [0.16666666666666602, -0.33333333333333304]]",891.3158103823662,j,main,1.0,,,shape,
,html-keyboard-response,54,134168,0.0-4.0-1.1-1.17,aaaab,5f4665236969590008ebd832,"[146, 121, 151, 14, 162, 178, 227, 126, 5, 66, 117, 187, 159, 207, 11, 21, 200, 240, 223, 179, 208, 51, 177, 56, 2, 63, 174, 137, 40, 186, 4, 182]",5f96dd9824dc39060be2c67f,5f4665236969590008ebd832,5f96e0d780207600094e77d0,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
,p5vs_yn,55,136698,0.0-4.0-1.1-0.18,aaaab,5f4665236969590008ebd832,"[146, 121, 151, 14, 162, 178, 227, 126, 5, 66, 117, 187, 159, 207, 11, 21, 200, 240, 223, 179, 208, 51, 177, 56, 2, 63, 174, 137, 40, 186, 4, 182]",5f96dd9824dc39060be2c67f,5f4665236969590008ebd832,5f96e0d780207600094e77d0,True,,,4.0,1.0,451.3993887347169,j,"[-0.33333333333333304, -0.16666666666666602]","[[-0.33333333333333304, 0.16666666666666602], [0.16666666666666602, 0], [-0.16666666666666602, -0.16666666666666602]]",870.7856112159789,j,main,1.0,,,shape,
,html-keyboard-response,56,137700,0.0-4.0-1.1-1.18,aaaab,5f4665236969590008ebd832,"[146, 121, 151, 14, 162, 178, 227, 126, 5, 66, 117, 187, 159, 207, 11, 21, 200, 240, 223, 179, 208, 51, 177, 56, 2, 63, 174, 137, 40, 186, 4, 182]",5f96dd9824dc39060be2c67f,5f4665236969590008ebd832,5f96e0d780207600094e77d0,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
,p5vs_yn,57,139929,0.0-4.0-1.1-0.19,aaaab,5f4665236969590008ebd832,"[146, 121, 151, 14, 162, 178, 227, 126, 5, 66, 117, 187, 159, 207, 11, 21, 200, 240, 223, 179, 208, 51, 177, 56, 2, 63, 174, 137, 40, 186, 4, 182]",5f96dd9824dc39060be2c67f,5f4665236969590008ebd832,5f96e0d780207600094e77d0,True,,,4.0,0.0,532.1752075222321,f,"[0.16666666666666602, 0]","[[0, 0.33333333333333304], [-0.16666666666666602, -0.33333333333333304], [0.33333333333333304, 0]]",482.04479250125587,f,main,1.0,,,conjunction,
,html-keyboard-response,58,140931,0.0-4.0-1.1-1.19,aaaab,5f4665236969590008ebd832,"[146, 121, 151, 14, 162, 178, 227, 126, 5, 66, 117, 187, 159, 207, 11, 21, 200, 240, 223, 179, 208, 51, 177, 56, 2, 63, 174, 137, 40, 186, 4, 182]",5f96dd9824dc39060be2c67f,5f4665236969590008ebd832,5f96e0d780207600094e77d0,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
,p5vs_yn,59,143128,0.0-4.0-1.1-0.20,aaaab,5f4665236969590008ebd832,"[146, 121, 151, 14, 162, 178, 227, 126, 5, 66, 117, 187, 159, 207, 11, 21, 200, 240, 223, 179, 208, 51, 177, 56, 2, 63, 174, 137, 40, 186, 4, 182]",5f96dd9824dc39060be2c67f,5f4665236969590008ebd832,5f96e0d780207600094e77d0,True,,,8.0,0.0,640.3942066943273,f,"[0.33333333333333304, 0.33333333333333304]","[[-0.33333333333333304, 0.16666666666666602], [0, 0], [-0.16666666666666602, 0.16666666666666602], [-0.33333333333333304, -0.16666666666666602], [-0.33333333333333304, -0.33333333333333304], [-0.33333333333333304, 0], [0, 0.33333333333333304]]",349.13579327985644,f,main,1.0,,,conjunction,
,html-keyboard-response,60,144131,0.0-4.0-1.1-1.20,aaaab,5f4665236969590008ebd832,"[146, 121, 151, 14, 162, 178, 227, 126, 5, 66, 117, 187, 159, 207, 11, 21, 200, 240, 223, 179, 208, 51, 177, 56, 2, 63, 174, 137, 40, 186, 4, 182]",5f96dd9824dc39060be2c67f,5f4665236969590008ebd832,5f96e0d780207600094e77d0,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
,p5vs_yn,61,146693,0.0-4.0-1.1-0.21,aaaab,5f4665236969590008ebd832,"[146, 121, 151, 14, 162, 178, 227, 126, 5, 66, 117, 187, 159, 207, 11, 21, 200, 240, 223, 179, 208, 51, 177, 56, 2, 63, 174, 137, 40, 186, 4, 182]",5f96dd9824dc39060be2c67f,5f4665236969590008ebd832,5f96e0d780207600094e77d0,True,,,4.0,1.0,472.2425202024169,j,"[0, -0.33333333333333304]","[[0.16666666666666602, 0], [0.33333333333333304, 0], [-0.16666666666666602, 0.16666666666666602]]",873.282479820773,j,main,1.0,,,conjunction,
,html-keyboard-response,62,147696,0.0-4.0-1.1-1.21,aaaab,5f4665236969590008ebd832,"[146, 121, 151, 14, 162, 178, 227, 126, 5, 66, 117, 187, 159, 207, 11, 21, 200, 240, 223, 179, 208, 51, 177, 56, 2, 63, 174, 137, 40, 186, 4, 182]",5f96dd9824dc39060be2c67f,5f4665236969590008ebd832,5f96e0d780207600094e77d0,True,,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,,
